type,step,total_transactions,fraud_count,total_amount,avg_amount,max_amount,fraud_rate_pct
CASH_OUT,694,596,12,107086944.63,179676.08159395974,10000000.0,2.013
CASH_OUT,695,469,5,72929388.25,155499.7617270789,7435751.59,1.066
CASH_OUT,696,3,3,1191055.4,397018.4666666666,803038.11,100.0
CASH_OUT,697,6,6,3894327.1399999997,649054.5233333333,1272493.9,100.0
CASH_OUT,698,28,8,31421731.27,1122204.6882142858,10000000.0,28.571
CASH_OUT,699,18,8,5162624.32,286812.46222222224,2763398.31,44.444
CASH_OUT,700,3,3,1094960.33,364986.7766666667,635409.32,100.0
CASH_OUT,701,9,9,12910278.49,1434475.3877777779,8537861.24,100.0
CASH_OUT,702,7,7,31122791.06,4446113.008571428,10000000.0,100.0
CASH_OUT,703,4,4,7361533.0200000005,1840383.2550000001,6498297.7,100.0
CASH_OUT,704,8,8,15512878.43,1939109.80375,8813323.11,100.0
CASH_OUT,705,726,5,122074732.37,168147.01428374657,989954.57,0.689
CASH_OUT,706,2,2,1200551.45,600275.725,934590.45,100.0
CASH_OUT,707,111,5,25548259.06,230164.49603603603,3049753.79,4.505
CASH_OUT,708,2,2,3229672.4299999997,1614836.2149999999,1735525.5,100.0
CASH_OUT,709,864,4,155619393.17,180115.03839120368,663341.54,0.463
CASH_OUT,710,751,7,195319377.04,260079.0639680426,10000000.0,0.932
CASH_OUT,711,4,4,7185662.58,1796415.645,3399575.93,100.0
CASH_OUT,712,12,6,3019477.28,251623.10666666666,503884.89,50.0
CASH_OUT,713,4,4,7059762.65,1764940.6625,4130371.73,100.0
CASH_OUT,714,287,7,62622889.31,218198.22059233452,10000000.0,2.439
CASH_OUT,715,843,5,129664935.98,153813.6844365362,8443528.7,0.593
CASH_OUT,716,60,4,17222116.23,287035.2705,6426126.34,6.667
CASH_OUT,717,165,6,27545211.38,166940.675030303,6512846.44,3.636
CASH_OUT,718,121,8,36373053.769999996,300603.7501652892,10000000.0,6.612
CASH_OUT,719,7,7,9629677.82,1375668.26,6219566.63,100.0
CASH_OUT,720,5,5,808623.2299999999,161724.64599999998,561027.94,100.0
CASH_OUT,721,2,2,94856.18,47428.09,71216.62,100.0
CASH_OUT,722,5,5,4755657.79,951131.558,3071270.72,100.0
CASH_OUT,723,7,7,10461546.51,1494506.6442857143,6199009.0,100.0
CASH_OUT,724,7,7,3060056.88,437150.98285714287,1379501.18,100.0
CASH_OUT,725,2,2,996581.85,498290.925,873322.61,100.0
CASH_OUT,726,11,11,10106992.2,918817.4727272727,3547010.54,100.0
CASH_OUT,727,6,6,7926108.550000001,1321018.0916666668,6377401.2,100.0
CASH_OUT,728,5,5,10828032.62,2165606.5239999997,6322399.97,100.0
CASH_OUT,729,2,2,1192978.2899999998,596489.1449999999,1102951.39,100.0
CASH_OUT,730,14,14,48843590.0,3488827.8571428573,10000000.0,100.0
CASH_OUT,731,8,8,1940477.67,242559.70875,508929.61,100.0
CASH_OUT,732,5,5,2195975.46,439195.092,1157971.07,100.0
CASH_OUT,733,5,5,3056601.6399999997,611320.328,1548376.44,100.0
CASH_OUT,734,4,4,13913703.18,3478425.795,10000000.0,100.0
CASH_OUT,735,6,6,1577761.66,262960.2766666667,444898.97,100.0
CASH_OUT,736,7,7,16265483.670000002,2323640.5242857146,10000000.0,100.0
CASH_OUT,737,5,5,4780059.94,956011.9880000001,2194533.79,100.0
CASH_OUT,738,5,5,1441851.49,288370.298,814689.88,100.0
CASH_OUT,739,5,5,8293915.68,1658783.136,7758036.72,100.0
CASH_OUT,740,3,3,3816481.79,1272160.5966666667,1755647.81,100.0
CASH_OUT,741,11,11,41077222.55,3734292.959090909,10000000.0,100.0
CASH_OUT,742,7,7,7161867.600000001,1023123.9428571429,4009058.39,100.0
CASH_OUT,743,4,4,8759912.75,2189978.1875,6311409.28,100.0
DEBIT,1,148,0,663632.33,4484.002229729729,13758.63,0.0
DEBIT,2,71,0,240648.47,3389.4150704225353,8723.05,0.0
DEBIT,3,25,0,96379.85,3855.1940000000004,9635.1,0.0
DEBIT,4,16,0,11476.22,717.26375,1313.51,0.0
DEBIT,5,24,0,47601.62,1983.4008333333334,4397.38,0.0
DEBIT,6,21,0,69496.59,3309.3614285714284,7956.2,0.0
DEBIT,7,107,0,387519.67,3621.6791588785045,42806.74,0.0
DEBIT,8,148,0,507625.64,3429.902972972973,94893.79,0.0
DEBIT,9,229,0,1119875.68,4890.286812227074,121693.48,0.0
DEBIT,10,275,0,1231411.27,4477.8591636363635,130835.31,0.0
DEBIT,11,278,0,1546801.46,5564.034028776979,124389.1,0.0
DEBIT,12,255,0,8944374.1,35075.9768627451,150053.28,0.0
DEBIT,13,217,0,899031.15,4143.0006912442395,23084.37,0.0
DEBIT,14,190,0,958296.47,5043.665631578947,16584.59,0.0
DEBIT,15,258,0,1215836.79,4712.545697674419,20619.01,0.0
DEBIT,16,248,0,968802.64,3906.4622580645164,20483.81,0.0
DEBIT,17,315,0,1600335.01,5080.428603174603,20425.86,0.0
DEBIT,18,314,0,1233864.93,3929.5061464968153,25487.28,0.0
DEBIT,19,420,0,1428266.35,3400.6341666666667,17561.18,0.0
DEBIT,20,319,0,1717238.25,5383.192006269593,19704.67,0.0
DEBIT,21,218,0,1176643.33,5397.4464678899085,18849.68,0.0
DEBIT,22,212,0,1325136.05,6250.641745283019,25444.66,0.0
DEBIT,23,71,0,220436.16,3104.734647887324,11436.31,0.0
DEBIT,24,91,0,311853.47,3426.9612087912083,12693.05,0.0
DEBIT,25,50,0,354589.1,7091.781999999999,25900.43,0.0
DEBIT,26,5,0,5714.91,1142.982,2428.45,0.0
DEBIT,33,95,0,420153.37,4422.667052631579,14918.56,0.0
DEBIT,34,149,0,472993.84,3174.455302013423,16755.75,0.0
DEBIT,35,84,0,226420.72,2695.484761904762,8455.33,0.0
DEBIT,36,118,0,338575.21,2869.281440677966,12897.24,0.0
DEBIT,37,144,0,674028.84,4680.755833333333,218148.28,0.0
DEBIT,38,152,0,652321.38,4291.58802631579,124784.1,0.0
DEBIT,39,98,0,299262.62,3053.700204081633,11844.86,0.0
DEBIT,40,160,0,452020.83,2825.1301875,53146.08,0.0
DEBIT,41,162,0,1059432.07,6539.70413580247,402836.25,0.0
DEBIT,42,145,0,1028958.68,7096.26675862069,349853.27,0.0
DEBIT,43,235,0,1554706.03,6615.770340425532,328523.36,0.0
DEBIT,44,249,0,1569375.8,6302.7140562249,188590.71,0.0
DEBIT,45,177,0,1038754.77,5868.6710169491525,408672.22,0.0
DEBIT,46,222,0,851849.52,3837.1600000000003,96269.78,0.0
DEBIT,47,153,0,1234779.96,8070.45725490196,174653.17,0.0
DEBIT,48,112,0,430081.63,3840.0145535714287,12100.59,0.0
DEBIT,49,24,0,31606.65,1316.9437500000001,2915.34,0.0
DEBIT,93,27,0,88319.98,3271.11037037037,9026.42,0.0
DEBIT,94,97,0,1273724.3,13131.178350515464,569077.51,0.0
DEBIT,95,98,0,374708.12,3823.552244897959,11621.92,0.0
DEBIT,96,118,0,295171.45,2501.452966101695,7184.39,0.0
DEBIT,97,22,0,37675.98,1712.5445454545456,4677.16,0.0
DEBIT,119,94,0,209096.76,2224.433617021277,7956.4,0.0
DEBIT,120,78,0,686957.98,8807.15358974359,29810.28,0.0
DEBIT,121,43,0,82797.92,1925.533023255814,6216.52,0.0
DEBIT,122,15,0,19225.78,1281.7186666666666,2492.14,0.0
DEBIT,123,1,0,1103.83,1103.83,1103.83,0.0
DEBIT,129,109,0,347096.39,3184.3705504587156,22490.05,0.0
DEBIT,130,139,0,671755.26,4832.7716546762595,47357.34,0.0
DEBIT,131,201,0,1860591.15,9256.672388059702,36410.24,0.0
DEBIT,132,165,0,2238725.49,13568.033272727274,50962.65,0.0
DEBIT,133,179,0,500765.51,2797.572681564246,17881.9,0.0
DEBIT,134,145,0,465122.97,3207.7446206896548,12119.5,0.0
DEBIT,135,169,0,905507.97,5358.035325443787,16274.32,0.0
DEBIT,136,167,0,630057.6799999999,3772.800479041916,12812.67,0.0
DEBIT,137,138,0,649643.26,4707.5598550724635,17288.77,0.0
DEBIT,138,144,0,441808.44,3068.1141666666667,10291.49,0.0
DEBIT,139,232,0,1041060.46,4487.329568965517,30168.1,0.0
DEBIT,140,233,0,614147.78,2635.827381974249,32451.76,0.0
DEBIT,141,162,0,491190.4,3032.0395061728395,26348.25,0.0
DEBIT,142,178,0,582399.25,3271.9058988764045,40450.95,0.0
DEBIT,143,148,0,514543.55,3476.645608108108,17189.51,0.0
DEBIT,144,95,0,327484.78,3447.208210526316,10428.09,0.0
DEBIT,145,56,0,238091.61000000002,4251.6358928571435,13874.78,0.0
DEBIT,146,29,0,122232.22,4214.904137931035,13896.58,0.0
DEBIT,147,5,0,11904.76,2380.952,3737.0,0.0
DEBIT,153,105,0,472868.57,4503.5101904761905,17162.62,0.0
DEBIT,154,222,0,930306.02,4190.567657657658,26166.95,0.0
DEBIT,155,195,0,761465.95,3904.9535897435894,27102.5,0.0
DEBIT,156,206,0,965062.34,4684.768640776699,25043.45,0.0
DEBIT,157,189,0,1341573.91,7098.274656084655,40822.15,0.0
DEBIT,158,110,0,379486.83999999997,3449.880363636363,34605.95,0.0
DEBIT,159,105,0,507754.29,4835.755142857142,30390.97,0.0
DEBIT,160,124,0,611739.63,4933.384112903226,48301.1,0.0
DEBIT,161,187,0,2271034.84,12144.571336898394,49933.88,0.0
DEBIT,162,161,0,835492.15,5189.392236024845,31787.9,0.0
DEBIT,163,187,0,1926412.8900000001,10301.67320855615,44986.52,0.0
DEBIT,164,241,0,710400.3200000001,2947.7191701244815,39599.71,0.0
DEBIT,165,138,0,576535.94,4177.796666666666,37094.91,0.0
DEBIT,166,128,0,595520.94,4652.50734375,41810.09,0.0
DEBIT,167,85,0,465091.36,5471.663058823529,14632.25,0.0
DEBIT,168,66,0,213418.18,3233.6087878787876,10912.47,0.0
DEBIT,169,69,0,130749.14,1894.9150724637682,5553.5,0.0
DEBIT,170,42,0,60950.61,1451.205,4090.19,0.0
DEBIT,177,138,0,575849.34,4172.821304347826,14564.52,0.0
DEBIT,178,181,0,908911.78,5021.612044198895,33784.96,0.0
DEBIT,179,169,0,476396.51,2818.9142603550295,35036.17,0.0
DEBIT,180,200,0,490647.36,2453.2368,27889.93,0.0
DEBIT,181,191,0,779488.13,4081.0896858638744,25418.25,0.0
DEBIT,182,178,0,802683.46,4509.457640449438,43163.39,0.0
DEBIT,183,185,0,865043.5599999999,4675.911135135135,44888.46,0.0
DEBIT,184,201,0,3307330.52,16454.38069651741,73667.42,0.0
DEBIT,185,208,0,3355222.2,16130.875961538462,83268.87,0.0
DEBIT,186,204,0,492761.48,2415.497450980392,17965.92,0.0
DEBIT,187,241,0,739768.18,3069.577510373444,13954.03,0.0
DEBIT,188,209,0,598089.88,2861.674066985646,14969.74,0.0
DEBIT,189,131,0,351450.79,2682.830458015267,20014.08,0.0
DEBIT,190,118,0,336149.34,2848.723220338983,17830.45,0.0
DEBIT,191,139,0,425083.64,3058.1556834532375,12061.21,0.0
DEBIT,192,91,0,270857.7,2976.458241758242,8732.29,0.0
DEBIT,193,64,0,381480.18,5960.6278125,22711.64,0.0
DEBIT,194,35,0,98662.26,2818.921714285714,7910.29,0.0
DEBIT,195,5,0,14365.36,2873.072,4480.4,0.0
DEBIT,201,61,0,298707.11,4896.837868852459,22216.45,0.0
DEBIT,202,94,0,283758.93,3018.712021276596,15620.24,0.0
DEBIT,203,138,0,656713.76,4758.7953623188405,20514.27,0.0
DEBIT,204,162,0,610689.6,3769.688888888889,17311.68,0.0
DEBIT,205,153,0,525110.38,3432.0939869281046,15816.92,0.0
DEBIT,206,133,0,473817.44,3562.537142857143,17850.04,0.0
DEBIT,207,136,0,551009.73,4051.542132352941,11920.7,0.0
DEBIT,208,148,0,492324.7,3326.5182432432434,16786.31,0.0
DEBIT,209,177,0,580926.58,3282.0710734463273,24820.78,0.0
DEBIT,210,116,0,332187.32,2863.6837931034484,9219.29,0.0
DEBIT,211,152,0,558112.69,3671.7940131578944,15482.69,0.0
DEBIT,212,184,0,584196.47,3174.980815217391,21581.13,0.0
DEBIT,213,106,0,282499.86,2665.0930188679245,10756.25,0.0
DEBIT,214,83,0,503428.45,6065.403012048193,21694.1,0.0
DEBIT,215,94,0,198087.36000000002,2107.312340425532,6604.95,0.0
DEBIT,216,87,0,184212.61,2117.38632183908,6249.91,0.0
DEBIT,217,106,0,271328.93,2559.7068867924527,7548.88,0.0
DEBIT,225,61,0,185042.94,3033.4908196721312,12504.49,0.0
DEBIT,226,112,0,422610.38,3773.3069642857145,11740.93,0.0
DEBIT,227,94,0,418399.67,4451.060319148936,14472.18,0.0
DEBIT,228,138,0,520483.63,3771.6205072463767,11648.85,0.0
DEBIT,229,185,0,801097.2,4330.255135135135,178701.22,0.0
DEBIT,230,145,0,587738.96,4053.372137931034,120886.67,0.0
DEBIT,231,156,0,789941.27,5063.72608974359,140466.15,0.0
DEBIT,232,161,0,711505.43,4419.2883850931685,13985.97,0.0
DEBIT,233,100,0,373009.13,3730.0913,75363.77,0.0
DEBIT,234,225,0,1294307.76,5752.478933333334,173813.57,0.0
DEBIT,235,259,0,1904866.6,7354.697297297298,238400.32,0.0
DEBIT,236,221,0,1108882.89,5017.569638009049,194394.83,0.0
DEBIT,237,114,0,597232.55,5238.8820175438605,195771.73,0.0
DEBIT,238,140,0,459432.97000000003,3281.664071428572,44041.16,0.0
DEBIT,239,105,0,536810.65,5112.482380952381,100204.8,0.0
DEBIT,240,91,0,262920.31,2889.234175824176,8555.71,0.0
DEBIT,241,81,0,161641.63,1995.5756790123457,5447.5,0.0
DEBIT,242,5,0,13769.58,2753.916,5036.48,0.0
DEBIT,249,95,0,726716.03,7649.642421052632,135732.14,0.0
DEBIT,250,140,0,2053672.28,14669.087714285715,149506.45,0.0
DEBIT,251,120,0,894627.58,7455.229833333333,110887.28,0.0
DEBIT,252,137,0,2027215.1500000001,14797.190875912409,152645.81,0.0
DEBIT,253,152,0,9438142.3,62093.04144736843,278659.08,0.0
DEBIT,254,135,0,528019.74,3911.2573333333335,32194.97,0.0
DEBIT,255,137,0,584620.96,4267.306277372262,43995.4,0.0
DEBIT,256,146,0,1463742.39,10025.632808219178,59461.25,0.0
DEBIT,257,127,0,357672.2,2816.316535433071,13923.48,0.0
DEBIT,258,133,0,443896.26,3337.5658646616544,42658.42,0.0
DEBIT,259,216,0,716181.49,3315.6550462962964,38500.73,0.0
DEBIT,260,119,0,556836.69,4679.299915966386,49593.3,0.0
DEBIT,261,50,0,458651.98,9173.0396,200069.18,0.0
DEBIT,262,79,0,501283.49000000005,6345.360632911393,244979.95,0.0
DEBIT,263,100,0,327350.86,3273.5085999999997,10333.66,0.0
DEBIT,264,77,0,217807.94,2828.6745454545453,9451.6,0.0
DEBIT,265,60,0,212360.19,3539.3365,8595.23,0.0
DEBIT,266,39,0,121378.48,3112.268717948718,11967.55,0.0
DEBIT,273,73,0,296416.5,4060.5,57445.6,0.0
DEBIT,274,103,0,520373.15,5052.166504854369,24107.83,0.0
DEBIT,275,135,0,1054179.96,7808.740444444445,141530.35,0.0
DEBIT,276,147,0,722528.74,4915.161496598639,74877.95,0.0
DEBIT,277,144,0,663739.68,4609.303333333333,120284.69,0.0
DEBIT,278,140,0,693743.09,4955.307785714285,85365.93,0.0
DEBIT,279,141,0,521783.41,3700.5915602836876,156597.79,0.0
DEBIT,280,148,0,479147.02,3237.479864864865,27227.58,0.0
DEBIT,281,134,0,597586.36,4459.599701492537,35178.2,0.0
DEBIT,282,183,0,1740639.78,9511.692786885245,417825.07,0.0
DEBIT,283,171,0,2945822.44,17227.031812865498,163583.16,0.0
DEBIT,284,151,0,768944.13,5092.345231788079,175339.0,0.0
DEBIT,285,109,0,831565.88,7629.044770642202,132216.75,0.0
DEBIT,286,120,0,323351.08999999997,2694.5924166666664,28802.55,0.0
DEBIT,287,96,0,417774.13,4351.813854166667,16121.4,0.0
DEBIT,288,100,0,276872.29,2768.7228999999998,6859.29,0.0
DEBIT,289,58,0,190691.85,3287.7905172413793,9888.05,0.0
DEBIT,290,30,0,137386.34,4579.544666666667,12843.95,0.0
DEBIT,297,102,0,459632.41000000003,4506.200098039216,23199.54,0.0
DEBIT,298,123,0,975588.12,7931.610731707317,74618.92,0.0
DEBIT,299,167,0,4793600.97,28704.197425149698,142134.15,0.0
DEBIT,300,170,0,1001345.2,5890.265882352941,21875.9,0.0
DEBIT,301,171,0,844813.93,4940.432339181287,20533.96,0.0
DEBIT,302,182,0,638079.39,3505.930714285714,14759.91,0.0
DEBIT,303,160,0,1002531.88,6265.82425,25661.26,0.0
DEBIT,304,164,0,610639.98,3723.414512195122,21453.78,0.0
DEBIT,305,217,0,994838.91,4584.511105990783,31190.23,0.0
DEBIT,306,256,0,1222466.91,4775.2613671875,48698.83,0.0
DEBIT,307,224,0,1135806.74,5070.565803571429,30223.25,0.0
DEBIT,308,182,0,625282.59,3435.6186263736263,38459.95,0.0
DEBIT,309,91,0,239815.23,2635.3321978021977,21611.67,0.0
DEBIT,310,98,0,285890.44,2917.249387755102,13975.76,0.0
DEBIT,311,139,0,405076.91,2914.222374100719,19561.81,0.0
DEBIT,312,92,0,208544.52,2266.788260869565,6521.87,0.0
DEBIT,313,69,0,233867.91999999998,3389.390144927536,12106.89,0.0
DEBIT,314,21,0,61574.46,2932.117142857143,7386.47,0.0
DEBIT,321,133,0,481986.83,3623.961127819549,30560.59,0.0
DEBIT,322,231,0,916423.17,3967.1998701298703,31547.8,0.0
DEBIT,323,265,0,1250370.84,4718.380528301887,41923.7,0.0
DEBIT,324,238,0,1478167.89,6210.789453781512,31963.61,0.0
DEBIT,325,188,0,1042259.65,5543.934308510638,50584.36,0.0
DEBIT,326,166,0,743168.58,4476.919156626505,44090.59,0.0
DEBIT,327,120,0,1966808.21,16390.068416666665,51309.51,0.0
DEBIT,328,142,0,2239430.95,15770.640492957747,70315.26,0.0
DEBIT,329,181,0,2023836.29,11181.41596685083,42462.76,0.0
DEBIT,330,237,0,815055.15,3439.051265822785,30042.68,0.0
DEBIT,331,234,0,804920.66,3439.8318803418806,40119.76,0.0
DEBIT,332,183,0,561334.4,3067.401092896175,22392.61,0.0
DEBIT,333,111,0,403432.6,3634.5279279279275,17184.58,0.0
DEBIT,334,140,0,476053.3,3400.380714285714,18403.13,0.0
DEBIT,335,124,0,397276.82,3203.845322580645,36779.37,0.0
DEBIT,336,98,0,200077.17,2041.6037755102043,7019.16,0.0
DEBIT,337,18,0,46477.82,2582.101111111111,8765.7,0.0
DEBIT,338,37,0,116758.36,3155.6313513513514,9072.84,0.0
DEBIT,345,112,0,475994.44,4249.950357142857,24868.46,0.0
DEBIT,346,198,0,788044.27,3980.0215656565656,16969.54,0.0
DEBIT,347,263,0,973611.54,3701.945019011407,32785.08,0.0
DEBIT,348,228,0,2685317.83,11777.709780701754,55216.01,0.0
DEBIT,349,226,0,819928.84,3628.0037168141594,11328.0,0.0
DEBIT,350,192,0,701471.04,3653.4950000000003,14239.32,0.0
DEBIT,351,199,0,1144036.41,5748.926683417085,26954.55,0.0
DEBIT,352,240,0,849105.54,3537.93975,14480.07,0.0
DEBIT,353,267,0,793752.06,2972.854157303371,11238.19,0.0
DEBIT,354,316,0,1301112.22,4117.443734177215,15760.68,0.0
DEBIT,355,311,0,996706.91,3204.8453697749196,16538.16,0.0
DEBIT,356,199,0,676387.7,3398.9331658291453,19053.93,0.0
DEBIT,357,120,0,482587.84,4021.5653333333335,18175.52,0.0
DEBIT,358,122,0,421695.36,3456.519344262295,11316.4,0.0
DEBIT,359,143,0,1509311.92,10554.62881118881,50157.8,0.0
DEBIT,360,80,0,164473.24,2055.9155,5899.01,0.0
DEBIT,361,74,0,104258.24,1408.8951351351352,3814.62,0.0
DEBIT,362,24,0,84230.67,3509.61125,9029.7,0.0
DEBIT,369,83,0,423649.37,5104.2092771084335,16099.52,0.0
DEBIT,370,167,0,963500.2,5769.462275449101,17948.3,0.0
DEBIT,371,179,0,672745.19,3758.3530167597764,18248.0,0.0
DEBIT,372,208,0,1007187.95,4842.249759615384,129119.19,0.0
DEBIT,373,186,0,1146011.14,6161.350215053762,42235.19,0.0
DEBIT,374,161,0,900499.62,5593.1653416149065,97406.43,0.0
DEBIT,375,177,0,973033.45,5497.364124293785,92221.84,0.0
DEBIT,376,123,0,808767.92,6575.3489430894315,112239.54,0.0
DEBIT,377,88,0,339393.41,3856.743295454545,32956.47,0.0
DEBIT,378,177,0,949463.12,5364.198418079096,138091.32,0.0
DEBIT,379,204,0,913535.86,4478.116960784314,128761.69,0.0
DEBIT,380,178,0,1059466.52,5952.059101123596,69888.35,0.0
DEBIT,381,78,0,1498800.81,19215.395,256452.0,0.0
DEBIT,382,99,0,647154.95,6536.918686868687,127831.86,0.0
DEBIT,383,115,0,539463.97,4690.9910434782605,95843.27,0.0
DEBIT,384,93,0,273249.86,2938.1705376344084,11204.66,0.0
DEBIT,385,46,0,174979.8,3803.9086956521737,8799.94,0.0
DEBIT,386,36,0,72422.19,2011.7275,6836.49,0.0
DEBIT,393,130,0,6088850.81,46837.31392307692,214320.88,0.0
DEBIT,394,197,0,862006.64,4375.668223350254,15096.36,0.0
DEBIT,395,184,0,642692.2,3492.8923913043477,13909.0,0.0
DEBIT,396,241,0,1772041.67,7352.87,547139.79,0.0
DEBIT,397,174,0,662111.67,3805.239482758621,12130.13,0.0
DEBIT,398,147,0,329289.22,2240.0627210884354,8211.48,0.0
DEBIT,399,168,0,401318.22,2388.7989285714284,8007.08,0.0
DEBIT,400,182,0,485152.93,2665.6754395604394,8224.55,0.0
DEBIT,401,172,0,476856.76,2772.423023255814,53839.2,0.0
DEBIT,402,193,0,596500.7,3090.6772020725384,112995.22,0.0
DEBIT,403,206,0,911025.09,4422.451893203884,190512.23,0.0
DEBIT,404,194,0,757889.56,3906.6472164948455,164033.89,0.0
DEBIT,405,113,0,394375.5,3490.048672566372,88194.24,0.0
DEBIT,406,137,0,657788.6,4801.3766423357665,149445.35,0.0
DEBIT,407,145,0,406372.5,2802.5689655172414,8765.85,0.0
DEBIT,408,213,0,671100.3,3150.705633802817,35057.73,0.0
DEBIT,409,24,0,22546.61,939.4420833333334,2018.86,0.0
DEBIT,413,3,0,2558.42,852.8066666666667,1687.9,0.0
DEBIT,416,23,0,58817.5,2557.282608695652,5542.5,0.0
DEBIT,419,17,0,33717.33,1983.3723529411766,3411.54,0.0
DEBIT,420,11,0,23297.38,2117.9436363636364,3259.01,0.0
DEBIT,422,9,0,21526.12,2391.791111111111,8129.12,0.0
DEBIT,423,7,0,20869.12,2981.302857142857,5433.55,0.0
DEBIT,426,40,0,66555.02,1663.8755,4435.51,0.0
DEBIT,428,14,0,35198.83,2514.202142857143,7057.48,0.0
DEBIT,429,9,0,42757.01,4750.778888888889,9079.97,0.0
DEBIT,431,29,0,44957.74,1550.2668965517241,3256.15,0.0
DEBIT,436,5,0,16736.8,3347.3599999999997,7686.64,0.0
DEBIT,439,11,0,23173.53,2106.6845454545455,4829.16,0.0
DEBIT,442,6,0,37275.14,6212.5233333333335,10326.09,0.0
DEBIT,448,17,0,48053.479999999996,2826.675294117647,5157.24,0.0
DEBIT,449,3,0,4746.69,1582.2299999999998,2240.79,0.0
DEBIT,451,16,0,23593.61,1474.600625,3209.27,0.0
DEBIT,452,2,0,4402.610000000001,2201.3050000000003,2663.76,0.0
DEBIT,453,1,0,2615.96,2615.96,2615.96,0.0
DEBIT,455,5,0,12215.29,2443.058,4150.99,0.0
DEBIT,458,20,0,17812.25,890.6125,2480.58,0.0
DEBIT,460,2,0,53614.75,26807.375,26922.9,0.0
DEBIT,466,4,0,10970.119999999999,2742.5299999999997,3687.35,0.0
DEBIT,469,28,0,78772.6,2813.307142857143,8211.39,0.0
DEBIT,471,13,0,20837.64,1602.8953846153845,3164.92,0.0
DEBIT,472,1,0,364.98,364.98,364.98,0.0
DEBIT,474,11,0,14795.34,1345.030909090909,2609.83,0.0
DEBIT,476,23,0,46152.6,2006.6347826086956,4619.13,0.0
DEBIT,478,24,0,24210.76,1008.7816666666666,2398.47,0.0
DEBIT,479,12,0,20992.95,1749.4125000000001,2627.57,0.0
DEBIT,483,3,0,3018.2,1006.0666666666666,1134.27,0.0
DEBIT,487,19,0,63303.04,3331.738947368421,12773.15,0.0
DEBIT,490,19,0,2730005.44,143684.49684210526,389762.68,0.0
DEBIT,492,24,0,63462.72,2644.28,7691.25,0.0
DEBIT,493,3,0,12267.76,4089.2533333333336,5489.21,0.0
DEBIT,495,5,0,11626.98,2325.3959999999997,4114.7,0.0
DEBIT,496,6,0,13582.099999999999,2263.683333333333,4095.16,0.0
DEBIT,500,18,0,22622.32,1256.7955555555554,2310.26,0.0
DEBIT,502,1,0,1615.88,1615.88,1615.88,0.0
DEBIT,503,14,0,16871.66,1205.1185714285714,2504.53,0.0
DEBIT,505,32,0,35319.9,1103.746875,2584.23,0.0
DEBIT,509,2,0,1848.8400000000001,924.4200000000001,971.24,0.0
DEBIT,514,66,0,344456.45,5219.037121212122,61734.15,0.0
DEBIT,517,7,0,16271.21,2324.4585714285713,4067.42,0.0
DEBIT,518,22,0,67324.39,3060.1995454545454,6699.03,0.0
DEBIT,520,18,0,50768.15,2820.452777777778,6972.39,0.0
DEBIT,522,121,0,428765.04,3543.5127272727273,23103.69,0.0
DEBIT,524,18,0,27022.41,1501.245,3752.95,0.0
DEBIT,525,127,0,363038.94,2858.5743307086614,56976.85,0.0
DEBIT,526,42,0,228736.79,5446.114047619048,12339.96,0.0
DEBIT,527,39,0,125195.17,3210.132564102564,11065.77,0.0
DEBIT,528,28,0,32960.89,1177.1746428571428,4725.81,0.0
DEBIT,530,28,0,48915.72,1746.99,5795.01,0.0
DEBIT,531,13,0,12346.84,949.756923076923,1915.91,0.0
DEBIT,532,3,0,4364.58,1454.86,1768.01,0.0
DEBIT,534,12,0,9638.17,803.1808333333333,1790.82,0.0
DEBIT,538,13,0,61994.98,4768.844615384615,12379.47,0.0
DEBIT,540,43,0,253719.73,5900.458837209302,16229.92,0.0
DEBIT,542,15,0,33249.79,2216.652666666667,5963.21,0.0
DEBIT,544,79,0,427195.32,5407.535696202532,16926.79,0.0
DEBIT,545,16,0,152299.38,9518.71125,22396.94,0.0
DEBIT,546,31,0,102702.31999999999,3312.9780645161286,11703.06,0.0
DEBIT,547,5,0,28190.579999999998,5638.116,10881.63,0.0
DEBIT,548,34,0,324087.49,9531.985,25246.31,0.0
DEBIT,549,10,0,19708.29,1970.8290000000002,3336.82,0.0
DEBIT,550,68,0,197792.45,2908.7125,8503.14,0.0
DEBIT,551,18,0,24676.25,1370.9027777777778,3340.34,0.0
DEBIT,552,21,0,22356.32,1064.5866666666666,2435.35,0.0
DEBIT,555,4,0,3167.09,791.7725,980.49,0.0
DEBIT,563,14,0,28904.7,2064.6214285714286,5539.81,0.0
DEBIT,564,18,0,568555.19,31586.39944444444,85742.17,0.0
DEBIT,565,32,0,120182.37999999999,3755.6993749999997,11515.39,0.0
DEBIT,566,6,0,7140.44,1190.0733333333333,2425.0,0.0
DEBIT,567,23,0,34505.69,1500.247391304348,2925.98,0.0
DEBIT,569,5,0,7538.13,1507.626,2579.4,0.0
DEBIT,570,8,0,19211.71,2401.46375,4316.18,0.0
DEBIT,571,17,0,34657.03,2038.6488235294116,4170.39,0.0
DEBIT,573,29,0,98989.75,3413.439655172414,9386.19,0.0
DEBIT,574,26,0,104231.0,4008.8846153846152,8935.37,0.0
DEBIT,576,14,0,57110.74,4079.3385714285714,8597.33,0.0
DEBIT,577,18,0,49607.4,2755.9666666666667,6871.99,0.0
DEBIT,578,11,0,16673.64,1515.7854545454545,3801.48,0.0
DEBIT,582,17,0,100401.42,5905.965882352941,10834.33,0.0
